time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
17.236;0;-0.062;0.967;1.282;1;-0.056;1.000;1.321;2;-0.208;1.127;1.367;3;-0.056;1.383;1.344;4;-0.208;1.127;1.367;5;-0.338;0.950;1.413;6;-0.197;0.859;1.248;7;-0.130;0.798;1.204;8;0.079;1.131;1.335;9;0.229;1.131;1.335;10;0.399;0.991;1.365;10;0.399;0.991;1.365;12;-0.135;0.908;1.273;13;-0.313;0.681;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.005;0.905;1.256;17;-0.214;0.676;1.222;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.243;0;-0.062;0.967;1.282;1;-0.056;1.000;1.321;2;-0.208;1.127;1.367;3;-0.056;1.383;1.344;4;-0.208;1.127;1.367;5;-0.338;0.950;1.413;6;-0.197;0.859;1.248;7;-0.130;0.798;1.204;8;0.079;1.131;1.335;9;0.229;1.131;1.335;10;0.399;0.991;1.365;10;0.399;0.991;1.365;12;-0.135;0.908;1.273;13;-0.313;0.681;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.005;0.905;1.256;17;-0.214;0.676;1.222;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.256;0;-0.062;0.967;1.282;1;-0.056;1.000;1.321;2;-0.208;1.127;1.367;3;-0.056;1.383;1.344;4;-0.208;1.127;1.367;5;-0.338;0.950;1.413;6;-0.197;0.859;1.248;7;-0.130;0.798;1.204;8;0.079;1.131;1.335;9;0.229;1.131;1.335;10;0.399;0.991;1.365;10;0.399;0.991;1.365;12;-0.135;0.908;1.273;13;-0.313;0.681;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.005;0.905;1.256;17;-0.214;0.676;1.222;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.263;0;-0.065;0.967;1.281;1;-0.061;1.000;1.320;2;-0.213;1.127;1.359;3;-0.057;1.382;1.343;4;-0.213;1.127;1.359;5;-0.345;0.952;1.404;6;-0.198;0.861;1.245;7;-0.144;0.818;1.196;8;0.077;1.131;1.339;9;0.229;1.131;1.339;10;0.400;0.995;1.367;10;0.400;0.995;1.367;12;-0.138;0.907;1.270;13;-0.328;0.690;1.382;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.007;0.903;1.258;17;-0.202;0.661;1.203;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.270;0;-0.065;0.967;1.281;1;-0.061;1.000;1.320;2;-0.213;1.127;1.359;3;-0.057;1.382;1.343;4;-0.213;1.127;1.359;5;-0.345;0.952;1.404;6;-0.198;0.861;1.245;7;-0.144;0.818;1.196;8;0.077;1.131;1.339;9;0.229;1.131;1.339;10;0.400;0.995;1.367;10;0.400;0.995;1.367;12;-0.138;0.907;1.270;13;-0.328;0.690;1.382;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.007;0.903;1.258;17;-0.202;0.661;1.203;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.277;0;-0.065;0.967;1.281;1;-0.061;1.000;1.320;2;-0.213;1.127;1.359;3;-0.057;1.382;1.343;4;-0.213;1.127;1.359;5;-0.345;0.952;1.404;6;-0.198;0.861;1.245;7;-0.144;0.818;1.196;8;0.077;1.131;1.339;9;0.229;1.131;1.339;10;0.400;0.995;1.367;10;0.400;0.995;1.367;12;-0.138;0.907;1.270;13;-0.328;0.690;1.382;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.007;0.903;1.258;17;-0.202;0.661;1.203;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.285;0;-0.065;0.967;1.281;1;-0.061;1.000;1.320;2;-0.213;1.127;1.359;3;-0.057;1.382;1.343;4;-0.213;1.127;1.359;5;-0.345;0.952;1.404;6;-0.198;0.861;1.245;7;-0.144;0.818;1.196;8;0.077;1.131;1.339;9;0.229;1.131;1.339;10;0.400;0.995;1.367;10;0.400;0.995;1.367;12;-0.138;0.907;1.270;13;-0.328;0.690;1.382;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.007;0.903;1.258;17;-0.202;0.661;1.203;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.294;0;-0.070;0.966;1.280;1;-0.068;0.998;1.319;2;-0.217;1.126;1.352;3;-0.058;1.381;1.341;4;-0.217;1.126;1.352;5;-0.355;0.956;1.396;6;-0.201;0.862;1.243;7;-0.153;0.828;1.193;8;0.073;1.130;1.343;9;0.227;1.130;1.343;10;0.399;0.999;1.370;10;0.399;0.999;1.370;12;-0.142;0.906;1.267;13;-0.340;0.697;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.011;0.902;1.260;17;-0.195;0.652;1.192;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.302;0;-0.070;0.966;1.280;1;-0.068;0.998;1.319;2;-0.217;1.126;1.352;3;-0.058;1.381;1.341;4;-0.217;1.126;1.352;5;-0.355;0.956;1.396;6;-0.201;0.862;1.243;7;-0.153;0.828;1.193;8;0.073;1.130;1.343;9;0.227;1.130;1.343;10;0.399;0.999;1.370;10;0.399;0.999;1.370;12;-0.142;0.906;1.267;13;-0.340;0.697;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.011;0.902;1.260;17;-0.195;0.652;1.192;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.309;0;-0.070;0.966;1.280;1;-0.068;0.998;1.319;2;-0.217;1.126;1.352;3;-0.058;1.381;1.341;4;-0.217;1.126;1.352;5;-0.355;0.956;1.396;6;-0.201;0.862;1.243;7;-0.153;0.828;1.193;8;0.073;1.130;1.343;9;0.227;1.130;1.343;10;0.399;0.999;1.370;10;0.399;0.999;1.370;12;-0.142;0.906;1.267;13;-0.340;0.697;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.011;0.902;1.260;17;-0.195;0.652;1.192;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.316;0;-0.070;0.966;1.280;1;-0.068;0.998;1.319;2;-0.217;1.126;1.352;3;-0.058;1.381;1.341;4;-0.217;1.126;1.352;5;-0.355;0.956;1.396;6;-0.201;0.862;1.243;7;-0.153;0.828;1.193;8;0.073;1.130;1.343;9;0.227;1.130;1.343;10;0.399;0.999;1.370;10;0.399;0.999;1.370;12;-0.142;0.906;1.267;13;-0.340;0.697;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.011;0.902;1.260;17;-0.195;0.652;1.192;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.324;0;-0.070;0.966;1.280;1;-0.068;0.998;1.319;2;-0.217;1.126;1.352;3;-0.058;1.381;1.341;4;-0.217;1.126;1.352;5;-0.355;0.956;1.396;6;-0.201;0.862;1.243;7;-0.153;0.828;1.193;8;0.073;1.130;1.343;9;0.227;1.130;1.343;10;0.399;0.999;1.370;10;0.399;0.999;1.370;12;-0.142;0.906;1.267;13;-0.340;0.697;1.383;14;-0.498;0.870;1.411;15;-0.155;0.725;1.225;16;-0.011;0.902;1.260;17;-0.195;0.652;1.192;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.331;0;-0.076;0.965;1.279;1;-0.075;0.997;1.318;2;-0.223;1.126;1.346;3;-0.061;1.379;1.339;4;-0.223;1.126;1.346;5;-0.366;0.959;1.389;6;-0.504;0.888;1.311;7;-0.528;0.847;1.290;8;0.069;1.128;1.347;9;0.222;1.128;1.347;10;0.395;1.002;1.371;10;0.395;1.002;1.371;12;-0.147;0.905;1.263;13;-0.348;0.702;1.384;14;-0.587;0.852;1.289;15;-0.155;0.725;1.225;16;-0.015;0.901;1.262;17;-0.191;0.645;1.185;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.338;0;-0.076;0.965;1.279;1;-0.075;0.997;1.318;2;-0.223;1.126;1.346;3;-0.061;1.379;1.339;4;-0.223;1.126;1.346;5;-0.366;0.959;1.389;6;-0.504;0.888;1.311;7;-0.528;0.847;1.290;8;0.069;1.128;1.347;9;0.222;1.128;1.347;10;0.395;1.002;1.371;10;0.395;1.002;1.371;12;-0.147;0.905;1.263;13;-0.348;0.702;1.384;14;-0.587;0.852;1.289;15;-0.155;0.725;1.225;16;-0.015;0.901;1.262;17;-0.191;0.645;1.185;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.345;0;-0.076;0.965;1.279;1;-0.075;0.997;1.318;2;-0.223;1.126;1.346;3;-0.061;1.379;1.339;4;-0.223;1.126;1.346;5;-0.366;0.959;1.389;6;-0.504;0.888;1.311;7;-0.528;0.847;1.290;8;0.069;1.128;1.347;9;0.222;1.128;1.347;10;0.395;1.002;1.371;10;0.395;1.002;1.371;12;-0.147;0.905;1.263;13;-0.348;0.702;1.384;14;-0.587;0.852;1.289;15;-0.155;0.725;1.225;16;-0.015;0.901;1.262;17;-0.191;0.645;1.185;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.352;0;-0.076;0.965;1.279;1;-0.075;0.997;1.318;2;-0.223;1.126;1.346;3;-0.061;1.379;1.339;4;-0.223;1.126;1.346;5;-0.366;0.959;1.389;6;-0.504;0.888;1.311;7;-0.528;0.847;1.290;8;0.069;1.128;1.347;9;0.222;1.128;1.347;10;0.395;1.002;1.371;10;0.395;1.002;1.371;12;-0.147;0.905;1.263;13;-0.348;0.702;1.384;14;-0.587;0.852;1.289;15;-0.155;0.725;1.225;16;-0.015;0.901;1.262;17;-0.191;0.645;1.185;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.360;0;-0.083;0.964;1.278;1;-0.084;0.996;1.317;2;-0.231;1.125;1.339;3;-0.065;1.377;1.336;4;-0.231;1.125;1.339;5;-0.379;0.961;1.384;6;-0.557;0.893;1.317;7;-0.611;0.871;1.265;8;0.062;1.127;1.351;9;0.213;1.127;1.351;10;0.385;1.001;1.372;10;0.385;1.001;1.372;12;-0.153;0.903;1.259;13;-0.350;0.683;1.362;14;-0.578;0.858;1.290;15;-0.155;0.725;1.225;16;-0.021;0.899;1.263;17;-0.187;0.639;1.180;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.367;0;-0.083;0.964;1.278;1;-0.084;0.996;1.317;2;-0.231;1.125;1.339;3;-0.065;1.377;1.336;4;-0.231;1.125;1.339;5;-0.379;0.961;1.384;6;-0.557;0.893;1.317;7;-0.611;0.871;1.265;8;0.062;1.127;1.351;9;0.213;1.127;1.351;10;0.385;1.001;1.372;10;0.385;1.001;1.372;12;-0.153;0.903;1.259;13;-0.350;0.683;1.362;14;-0.578;0.858;1.290;15;-0.155;0.725;1.225;16;-0.021;0.899;1.263;17;-0.187;0.639;1.180;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.374;0;-0.083;0.964;1.278;1;-0.084;0.996;1.317;2;-0.231;1.125;1.339;3;-0.065;1.377;1.336;4;-0.231;1.125;1.339;5;-0.379;0.961;1.384;6;-0.557;0.893;1.317;7;-0.611;0.871;1.265;8;0.062;1.127;1.351;9;0.213;1.127;1.351;10;0.385;1.001;1.372;10;0.385;1.001;1.372;12;-0.153;0.903;1.259;13;-0.350;0.683;1.362;14;-0.578;0.858;1.290;15;-0.155;0.725;1.225;16;-0.021;0.899;1.263;17;-0.187;0.639;1.180;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.381;0;-0.083;0.964;1.278;1;-0.084;0.996;1.317;2;-0.231;1.125;1.339;3;-0.065;1.377;1.336;4;-0.231;1.125;1.339;5;-0.379;0.961;1.384;6;-0.557;0.893;1.317;7;-0.611;0.871;1.265;8;0.062;1.127;1.351;9;0.213;1.127;1.351;10;0.385;1.001;1.372;10;0.385;1.001;1.372;12;-0.153;0.903;1.259;13;-0.350;0.683;1.362;14;-0.578;0.858;1.290;15;-0.155;0.725;1.225;16;-0.021;0.899;1.263;17;-0.187;0.639;1.180;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.389;0;-0.083;0.964;1.278;1;-0.084;0.996;1.317;2;-0.231;1.125;1.339;3;-0.065;1.377;1.336;4;-0.231;1.125;1.339;5;-0.379;0.961;1.384;6;-0.557;0.893;1.317;7;-0.611;0.871;1.265;8;0.062;1.127;1.351;9;0.213;1.127;1.351;10;0.385;1.001;1.372;10;0.385;1.001;1.372;12;-0.153;0.903;1.259;13;-0.350;0.683;1.362;14;-0.578;0.858;1.290;15;-0.155;0.725;1.225;16;-0.021;0.899;1.263;17;-0.187;0.639;1.180;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.396;0;-0.092;0.963;1.276;1;-0.094;0.994;1.315;2;-0.239;1.125;1.334;3;-0.073;1.374;1.331;4;-0.239;1.125;1.334;5;-0.393;0.964;1.379;6;-0.598;0.898;1.315;7;-0.649;0.879;1.253;8;0.055;1.125;1.355;9;0.200;1.125;1.355;10;0.371;0.999;1.371;10;0.371;0.999;1.371;12;-0.161;0.902;1.256;13;-0.351;0.671;1.350;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.029;0.898;1.265;17;-0.184;0.634;1.176;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.403;0;-0.092;0.963;1.276;1;-0.094;0.994;1.315;2;-0.239;1.125;1.334;3;-0.073;1.374;1.331;4;-0.239;1.125;1.334;5;-0.393;0.964;1.379;6;-0.598;0.898;1.315;7;-0.649;0.879;1.253;8;0.055;1.125;1.355;9;0.200;1.125;1.355;10;0.371;0.999;1.371;10;0.371;0.999;1.371;12;-0.161;0.902;1.256;13;-0.351;0.671;1.350;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.029;0.898;1.265;17;-0.184;0.634;1.176;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.411;0;-0.092;0.963;1.276;1;-0.094;0.994;1.315;2;-0.239;1.125;1.334;3;-0.073;1.374;1.331;4;-0.239;1.125;1.334;5;-0.393;0.964;1.379;6;-0.598;0.898;1.315;7;-0.649;0.879;1.253;8;0.055;1.125;1.355;9;0.200;1.125;1.355;10;0.371;0.999;1.371;10;0.371;0.999;1.371;12;-0.161;0.902;1.256;13;-0.351;0.671;1.350;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.029;0.898;1.265;17;-0.184;0.634;1.176;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.418;0;-0.092;0.963;1.276;1;-0.094;0.994;1.315;2;-0.239;1.125;1.334;3;-0.073;1.374;1.331;4;-0.239;1.125;1.334;5;-0.393;0.964;1.379;6;-0.598;0.898;1.315;7;-0.649;0.879;1.253;8;0.055;1.125;1.355;9;0.200;1.125;1.355;10;0.371;0.999;1.371;10;0.371;0.999;1.371;12;-0.161;0.902;1.256;13;-0.351;0.671;1.350;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.029;0.898;1.265;17;-0.184;0.634;1.176;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.426;0;-0.102;0.962;1.275;1;-0.105;0.993;1.314;2;-0.249;1.125;1.330;3;-0.083;1.372;1.327;4;-0.249;1.125;1.330;5;-0.406;0.968;1.375;6;-0.604;0.902;1.309;7;-0.650;0.888;1.248;8;0.045;1.124;1.358;9;0.187;1.124;1.358;10;0.355;1.011;1.336;10;0.355;1.011;1.336;12;-0.172;0.901;1.253;13;-0.351;0.661;1.340;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.038;0.896;1.266;17;-0.186;0.632;1.174;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.433;0;-0.102;0.962;1.275;1;-0.105;0.993;1.314;2;-0.249;1.125;1.330;3;-0.083;1.372;1.327;4;-0.249;1.125;1.330;5;-0.406;0.968;1.375;6;-0.604;0.902;1.309;7;-0.650;0.888;1.248;8;0.045;1.124;1.358;9;0.187;1.124;1.358;10;0.355;1.011;1.336;10;0.355;1.011;1.336;12;-0.172;0.901;1.253;13;-0.351;0.661;1.340;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.038;0.896;1.266;17;-0.186;0.632;1.174;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.440;0;-0.102;0.962;1.275;1;-0.105;0.993;1.314;2;-0.249;1.125;1.330;3;-0.083;1.372;1.327;4;-0.249;1.125;1.330;5;-0.406;0.968;1.375;6;-0.604;0.902;1.309;7;-0.650;0.888;1.248;8;0.045;1.124;1.358;9;0.187;1.124;1.358;10;0.355;1.011;1.336;10;0.355;1.011;1.336;12;-0.172;0.901;1.253;13;-0.351;0.661;1.340;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.038;0.896;1.266;17;-0.186;0.632;1.174;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.451;0;-0.102;0.962;1.275;1;-0.105;0.993;1.314;2;-0.249;1.125;1.330;3;-0.083;1.372;1.327;4;-0.249;1.125;1.330;5;-0.406;0.968;1.375;6;-0.604;0.902;1.309;7;-0.650;0.888;1.248;8;0.045;1.124;1.358;9;0.187;1.124;1.358;10;0.355;1.011;1.336;10;0.355;1.011;1.336;12;-0.172;0.901;1.253;13;-0.351;0.661;1.340;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.038;0.896;1.266;17;-0.186;0.632;1.174;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.461;0;-0.115;0.961;1.274;1;-0.118;0.992;1.313;2;-0.260;1.125;1.326;3;-0.095;1.371;1.322;4;-0.260;1.125;1.326;5;-0.415;0.972;1.371;6;-0.611;0.909;1.302;7;-0.651;0.902;1.243;8;0.030;1.123;1.360;9;0.168;1.123;1.360;10;0.345;1.023;1.305;10;0.345;1.023;1.305;12;-0.184;0.900;1.251;13;-0.357;0.658;1.341;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.051;0.895;1.267;17;-0.188;0.629;1.173;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.468;0;-0.115;0.961;1.274;1;-0.118;0.992;1.313;2;-0.260;1.125;1.326;3;-0.095;1.371;1.322;4;-0.260;1.125;1.326;5;-0.415;0.972;1.371;6;-0.611;0.909;1.302;7;-0.651;0.902;1.243;8;0.030;1.123;1.360;9;0.168;1.123;1.360;10;0.345;1.023;1.305;10;0.345;1.023;1.305;12;-0.184;0.900;1.251;13;-0.357;0.658;1.341;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.051;0.895;1.267;17;-0.188;0.629;1.173;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.475;0;-0.115;0.961;1.274;1;-0.118;0.992;1.313;2;-0.260;1.125;1.326;3;-0.095;1.371;1.322;4;-0.260;1.125;1.326;5;-0.415;0.972;1.371;6;-0.611;0.909;1.302;7;-0.651;0.902;1.243;8;0.030;1.123;1.360;9;0.168;1.123;1.360;10;0.345;1.023;1.305;10;0.345;1.023;1.305;12;-0.184;0.900;1.251;13;-0.357;0.658;1.341;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.051;0.895;1.267;17;-0.188;0.629;1.173;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.483;0;-0.115;0.961;1.274;1;-0.118;0.992;1.313;2;-0.260;1.125;1.326;3;-0.095;1.371;1.322;4;-0.260;1.125;1.326;5;-0.415;0.972;1.371;6;-0.611;0.909;1.302;7;-0.651;0.902;1.243;8;0.030;1.123;1.360;9;0.168;1.123;1.360;10;0.345;1.023;1.305;10;0.345;1.023;1.305;12;-0.184;0.900;1.251;13;-0.357;0.658;1.341;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.051;0.895;1.267;17;-0.188;0.629;1.173;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.490;0;-0.129;0.960;1.273;1;-0.132;0.991;1.312;2;-0.274;1.124;1.324;3;-0.109;1.369;1.317;4;-0.274;1.124;1.324;5;-0.437;0.976;1.365;6;-0.627;0.912;1.293;7;-0.651;0.913;1.238;8;0.018;1.122;1.362;9;0.155;1.122;1.362;10;0.328;1.046;1.270;10;0.328;1.046;1.270;12;-0.197;0.899;1.249;13;-0.363;0.656;1.344;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.064;0.893;1.268;17;-0.209;0.630;1.178;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.497;0;-0.129;0.960;1.273;1;-0.132;0.991;1.312;2;-0.274;1.124;1.324;3;-0.109;1.369;1.317;4;-0.274;1.124;1.324;5;-0.437;0.976;1.365;6;-0.627;0.912;1.293;7;-0.651;0.913;1.238;8;0.018;1.122;1.362;9;0.155;1.122;1.362;10;0.328;1.046;1.270;10;0.328;1.046;1.270;12;-0.197;0.899;1.249;13;-0.363;0.656;1.344;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.064;0.893;1.268;17;-0.209;0.630;1.178;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.504;0;-0.129;0.960;1.273;1;-0.132;0.991;1.312;2;-0.274;1.124;1.324;3;-0.109;1.369;1.317;4;-0.274;1.124;1.324;5;-0.437;0.976;1.365;6;-0.627;0.912;1.293;7;-0.651;0.913;1.238;8;0.018;1.122;1.362;9;0.155;1.122;1.362;10;0.328;1.046;1.270;10;0.328;1.046;1.270;12;-0.197;0.899;1.249;13;-0.363;0.656;1.344;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.064;0.893;1.268;17;-0.209;0.630;1.178;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.511;0;-0.129;0.960;1.273;1;-0.132;0.991;1.312;2;-0.274;1.124;1.324;3;-0.109;1.369;1.317;4;-0.274;1.124;1.324;5;-0.437;0.976;1.365;6;-0.627;0.912;1.293;7;-0.651;0.913;1.238;8;0.018;1.122;1.362;9;0.155;1.122;1.362;10;0.328;1.046;1.270;10;0.328;1.046;1.270;12;-0.197;0.899;1.249;13;-0.363;0.656;1.344;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.064;0.893;1.268;17;-0.209;0.630;1.178;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.518;0;-0.129;0.960;1.273;1;-0.132;0.991;1.312;2;-0.274;1.124;1.324;3;-0.109;1.369;1.317;4;-0.274;1.124;1.324;5;-0.437;0.976;1.365;6;-0.627;0.912;1.293;7;-0.651;0.913;1.238;8;0.018;1.122;1.362;9;0.155;1.122;1.362;10;0.328;1.046;1.270;10;0.328;1.046;1.270;12;-0.197;0.899;1.249;13;-0.363;0.656;1.344;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.064;0.893;1.268;17;-0.209;0.630;1.178;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.526;0;-0.143;0.958;1.273;1;-0.146;0.990;1.312;2;-0.285;1.124;1.323;3;-0.123;1.368;1.313;4;-0.285;1.124;1.323;5;-0.451;0.977;1.362;6;-0.627;0.916;1.283;7;-0.646;0.924;1.232;8;0.001;1.120;1.362;9;0.146;1.120;1.362;10;0.314;1.061;1.250;10;0.314;1.061;1.250;12;-0.209;0.897;1.249;13;-0.369;0.653;1.349;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.077;0.891;1.268;17;-0.224;0.630;1.182;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.533;0;-0.143;0.958;1.273;1;-0.146;0.990;1.312;2;-0.285;1.124;1.323;3;-0.123;1.368;1.313;4;-0.285;1.124;1.323;5;-0.451;0.977;1.362;6;-0.627;0.916;1.283;7;-0.646;0.924;1.232;8;0.001;1.120;1.362;9;0.146;1.120;1.362;10;0.314;1.061;1.250;10;0.314;1.061;1.250;12;-0.209;0.897;1.249;13;-0.369;0.653;1.349;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.077;0.891;1.268;17;-0.224;0.630;1.182;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.540;0;-0.143;0.958;1.273;1;-0.146;0.990;1.312;2;-0.285;1.124;1.323;3;-0.123;1.368;1.313;4;-0.285;1.124;1.323;5;-0.451;0.977;1.362;6;-0.627;0.916;1.283;7;-0.646;0.924;1.232;8;0.001;1.120;1.362;9;0.146;1.120;1.362;10;0.314;1.061;1.250;10;0.314;1.061;1.250;12;-0.209;0.897;1.249;13;-0.369;0.653;1.349;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.077;0.891;1.268;17;-0.224;0.630;1.182;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.547;0;-0.143;0.958;1.273;1;-0.146;0.990;1.312;2;-0.285;1.124;1.323;3;-0.123;1.368;1.313;4;-0.285;1.124;1.323;5;-0.451;0.977;1.362;6;-0.627;0.916;1.283;7;-0.646;0.924;1.232;8;0.001;1.120;1.362;9;0.146;1.120;1.362;10;0.314;1.061;1.250;10;0.314;1.061;1.250;12;-0.209;0.897;1.249;13;-0.369;0.653;1.349;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.077;0.891;1.268;17;-0.224;0.630;1.182;18;0.058;0.842;1.311;19;0.013;0.780;1.259
17.555;0;-0.143;0.958;1.273;1;-0.146;0.990;1.312;2;-0.285;1.124;1.323;3;-0.123;1.368;1.313;4;-0.285;1.124;1.323;5;-0.451;0.977;1.362;6;-0.627;0.916;1.283;7;-0.646;0.924;1.232;8;0.001;1.120;1.362;9;0.146;1.120;1.362;10;0.314;1.061;1.250;10;0.314;1.061;1.250;12;-0.209;0.897;1.249;13;-0.369;0.653;1.349;14;-0.597;0.875;1.259;15;-0.155;0.725;1.225;16;-0.077;0.891;1.268;17;-0.224;0.630;1.182;18;0.058;0.842;1.311;19;0.013;0.780;1.259
